timestamp,iteration,portfolio_value,cash,market_return
2026-02-11T16:24:40.991027,53,1599.998558889796,1599.998558889796,0.9471227641532705
2026-02-11T16:25:10.992750,54,1631.4146928237094,1631.4146928237094,2.0655757151062635
2026-02-11T16:25:40.995499,55,1674.3474962881703,1674.3474962881703,2.7343646701537576
2026-02-11T16:26:10.998433,56,1673.2017954249648,1673.2017954249648,0.03160489743405839
2026-02-11T16:26:41.000116,57,1684.0272401519296,1684.0272401519296,0.7477375242053423
2026-02-11T16:27:11.001807,58,1713.869047234572,1713.869047234572,1.873924065008705
2026-02-11T16:27:41.003886,59,1716.2423242643752,1716.2423242643752,0.2387135307072305
2026-02-11T16:28:11.006214,60,1720.6067160462376,1720.6067160462376,0.35465392857984795
2026-02-11T16:28:41.008883,61,1730.4275729667788,1730.4275729667788,0.6714501661244477
2026-02-11T16:29:11.011353,62,1756.267532532529,1756.267532532529,1.5948650816124388
2026-02-11T16:29:41.013198,63,1765.5691465307204,1765.5691465307204,0.6302542338321093
2026-02-11T16:30:11.014825,64,1766.0600481170081,1766.0600481170081,0.12793208732260594
2026-02-11T16:30:41.016479,65,1808.4520028029376,1808.4520028029376,2.502871688769957
2026-02-11T16:31:11.018368,66,1847.8419562767767,1847.8419562767767,2.280383723640211
2026-02-11T16:31:41.019996,67,1905.4763325941371,1905.4763325941371,3.2222322819015243
2026-02-11T16:32:11.021671,68,1879.4174715242298,1879.4174715242298,-1.268846108767838
2026-02-11T16:32:41.023364,69,1850.806055892978,1850.806055892978,-1.423779299813711
2026-02-11T16:33:11.025524,70,1853.9073154653029,1853.9073154653029,0.26783047500224255
2026-02-11T16:33:41.027214,71,1865.8208226346912,1865.8208226346912,0.7433594746388621
2026-02-11T16:34:11.028859,72,1910.4335895063248,1910.4335895063248,2.493546660143822
2026-02-11T16:34:41.030534,73,1909.5392969316867,1909.5392969316867,0.05324226807089236
2026-02-11T16:35:11.032257,74,1914.8826211603014,1914.8826211603014,0.38020289296279547
2026-02-11T16:35:41.033898,75,1971.2433541295575,1971.2433541295575,3.0463459689560235
2026-02-11T16:36:11.035615,76,1979.8980944130956,1979.8980944130956,0.5395894035935758
2026-02-11T16:36:41.037369,77,2026.9412015455198,2026.9412015455198,2.4785153055409057
2026-02-11T16:37:11.039428,78,1994.3249343172008,1994.3249343172008,-1.5106479630192884
2026-02-11T16:37:41.041142,79,2043.830090053397,2043.830090053397,2.584886284835284
2026-02-11T16:38:11.042870,80,2074.4130776892766,2074.4130776892766,1.5979546128652484
2026-02-11T16:38:41.052357,81,2084.398683578501,2084.398683578501,0.5819521284265458
2026-02-11T16:39:11.054024,82,2103.7196803872457,2103.7196803872457,1.0279618042097545
2026-02-11T16:39:41.055900,83,2124.744802492373,2124.744802492373,1.1005265575607477
2026-02-11T16:40:11.057633,84,2132.80630002462,2132.80630002462,0.47989004427978815
2026-02-11T16:40:41.060001,85,2138.9473791912956,2138.9473791912956,0.388322541725358
2026-02-11T16:41:11.061840,86,2156.1655403257078,2156.1655403257078,0.9058888118102275
2026-02-11T16:41:41.063710,87,2158.90792691877,2158.90792691877,0.227415543810083
2026-02-11T16:42:11.065391,88,2149.7915046828602,2149.7915046828602,-0.3225926729408213
2026-02-11T16:42:41.067166,89,2157.92624610298,2157.92624610298,0.4788756365503364
2026-02-11T16:43:11.068896,90,2165.706379455591,2165.706379455591,0.46099849910468316
2026-02-11T16:43:41.070652,91,2171.336578809695,2171.336578809695,0.3603309071363722
2026-02-11T16:44:11.073242,92,2213.1941736085914,2213.1941736085914,2.0297638243744176
2026-02-11T16:44:41.075050,93,2280.822260146933,2280.822260146933,3.1588367951404828
2026-02-11T16:45:11.076854,94,2233.623615782375,2233.623615782375,-1.9713410235834776
2026-02-11T16:45:41.078669,95,2244.9655940656585,2244.9655940656585,0.6083921657228795
2026-02-11T16:46:11.080746,96,2250.7340879569892,2250.7340879569892,0.3573097506512799
2026-02-11T16:46:41.082587,97,2299.191919486371,2299.191919486371,2.2552342017601736
2026-02-11T16:47:11.084394,98,2308.286613716783,2308.286613716783,0.49605652075744544
2026-02-11T16:47:41.086152,99,2247.6118445026973,2247.6118445026973,-2.531094152723159
2026-02-11T16:48:11.088038,100,2244.859723929457,2244.859723929457,-0.022468903770727657
2026-02-11T16:48:41.089903,101,2258.606144642097,2258.606144642097,0.713064052673835
2026-02-11T16:49:11.092002,102,2266.635954482089,2266.635954482089,0.45597656429669786
2026-02-11T16:49:41.093846,103,2254.628110931485,2254.628110931485,-0.43019517692704806
2026-02-11T16:50:11.095737,104,2265.5617077552743,2265.5617077552743,0.5855256703788512
2026-02-11T16:50:41.097646,105,2278.435568394029,2278.435568394029,0.6689103577076656
2026-02-11T16:51:11.099460,106,2344.2733590376156,2344.2733590376156,2.9925977090791167
2026-02-11T16:51:41.101316,107,2387.6901954476257,2387.6901954476257,1.953992119099061
2026-02-11T16:52:11.103130,108,2401.1198463154483,2401.1198463154483,0.6631167756895252
2026-02-11T16:52:41.105022,109,2420.650761617761,2420.650761617761,0.9143229219255549
2026-02-11T16:53:11.106926,110,2444.705854349427,2444.705854349427,1.0948397083646877
2026-02-11T16:53:41.108726,111,2485.07625676659,2485.07625676659,1.7530929605089631
2026-02-11T16:54:11.110539,112,2483.9227811307915,2483.9227811307915,0.05363753127866369
2026-02-11T16:54:41.112325,113,2514.4780444158764,2514.4780444158764,1.3314527559300604
2026-02-11T16:55:11.114240,114,2543.3582362622487,2543.3582362622487,1.2498059411004163
2026-02-11T16:55:41.117022,115,2546.589977524486,2546.589977524486,0.22729320221023513
2026-02-11T16:56:11.118839,116,2552.1313004331896,2552.1313004331896,0.3179156820130616
2026-02-11T16:56:41.120707,117,2553.2272529991556,2553.2272529991556,0.14308572609025486
2026-02-11T16:57:11.122529,118,2589.987266456913,2589.987266456913,1.5412883149290846
2026-02-11T16:57:41.124337,119,2665.147264411773,2665.147264411773,3.0049496398034305
2026-02-11T16:58:11.126160,120,2689.7837593288295,2689.7837593288295,1.025420678157245
